जिला,नगर निगम,विधानसभा,वार्ड
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,1-अभिरामदास
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,2-पुरूषोत्‍तम नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,3-झलकारी बाई
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,4-दर्शन नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,5-अवैद्यनाथ
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,6-श्‍यामा प्रसाद मुखर्जी
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,7-चौधरी चरण सिंह
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,8-कौशलपुरी
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,9-शिवनगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,10-लाला लाजपत राय नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,11-कृष्णानगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,12-परंमहंस रामचन्‍द्र दाास
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,13-आचार्य नरेन्‍द्रदेव
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,14-कर्पुरी ठाकुर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,15-सावरकर नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,16-महाराणा प्रताप
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,17-पं0 दीनदयाल नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,18-वशिष्‍ठ कुण्‍ड
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,19-सीताकुण्‍ड
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,20-संत रविदास नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,21-हनुमान कुण्‍ड
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,22-सरदार भगत सिंह
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,23-सरदार पटेल नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,24-चित्रगुप्‍त नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,25-अटल नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,26-जनौरा
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,27-हनुमत नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,28-अश्‍वनी पुरम
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,29-अश्‍फाक उल्‍ला खां
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,30-दशरथ कुण्‍ड
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,31-देवकाली
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,32-कबीर नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,33-साकेत नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,34-निषादराज नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,35-अम्‍बेडकर नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,36-अवधपुरी
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,37-कल्‍याण सिंह
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,38-बडी देवकाली
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,39-अमानीगंज
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,40-महात्मागांधी
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,41-राम मनोहर लोहिया
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,42-विक्रमादित्‍य नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,43-शहीद अब्‍दुल हमीद
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,44-जय प्रकाश नारायण
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,45-राम कोट
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,46-पाटेश्‍वरी नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,47-झारखण्‍डी
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,48-लक्षमी सागर नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,49-मगंल पाण्‍डेय
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,50-शिवाजी नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,51-अशोकसिंधल नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,52-लक्ष्‍मण घाट
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,53-चन्‍द्र शेखर नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,54-अग्रसेन नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,55-मणिरामदास छावनी
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,56-सुभाष चन्‍द्र बोस
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,57-चन्‍द्र गुप्‍त नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,58-नानकपुरा
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,59-झूले लाल नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,59-झूले लाल नगर
अयोध्या,नगर निगम - 2-अयोध्या,275. Ayodhya,60-स्‍वामी विवेका नन्‍द
अलीगढ़,नगर निगम - 1-अलीगढ,74. Chharra,1-नगला मानसिंह
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,2-नगला कलार
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,3-पला साहिबाबाद
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,4-सराय गढी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,5-सिधौली
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,6-सराय कावा
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,7-नगला पला
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,8-सराय लवरिया
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,9-नौरंगाबाद
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,10-सराय दीनदयाल
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,11-इन्द्रा नगर खैर रोड
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,12-बौद्व बिहार
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,13-नौनेर गेट
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,14-सुरक्षा बिहार
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,15-नगला मसानी
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,16-सराय हरनारायण
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,19-नगला मौलवी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,20-सराय पक्की
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,21-सनीचरी पौंठ
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,22-डोरी नगर
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,23-बढौली फतेह खॉ
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,24-दैवसेनी
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,25-क्वार्सी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,26-फायर बिग्रेड
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,27-ब्रहमनपुरी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,28-गम्भीरपुरा
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,29-देहली गेट
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,30-रिसाल सिंह नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,31-नई बस्ती
अलीगढ़,नगर निगम - 1-अलीगढ,72. Barauli,32-एलमपुर
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,33-किशनपुर
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,34-ज्वालाजी पुरम
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,35-महफूज नगर
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,36-धनीपुर
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,38-चन्दनिया
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,39-काला महल
अलीगढ़,नगर निगम - 1-अलीगढ,72. Barauli,40-सॉई बिहार कालोनी
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,41-असदपुर क्याम
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,42-रसलगंज
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,43-आवास विकास कालोनी इगलास रोड
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,44-मकदूमनगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,45-भमोला
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,46-बदरबाग
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,47-नगला आंशिक अली
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,48-भगवान गढी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,49-बेगपुर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,50-विकास नगर ए डी ए कोलोनी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,51-मावूद नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,52-दोदपुर
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,53-रामबाग कॉलोनी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,54-बरौला जाफराबाद
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,55-जौहरा बाग
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,56-शिवपुरी
अलीगढ़,नगर निगम - 1-अलीगढ,75. Koil,57-संजयगांधी कॉलोनी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,59-जमालपुर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,60-गांधी नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,61-जाकिर नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,62-कुंवर नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,63-मलखान नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,64-फिरदौस नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,65-मौलाना आजाद नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,66-ए0डी0ए0 कॉलोनी शान्ति निकेतन
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,67-नगला तिकोना
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,68-उस्मान पाडा
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,69-अशोक नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,70-धौर्रामाफी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,71-टनटनपाडा
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,72-सासनी गेट
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,73-नगला जमालपुर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,74-केला नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,75-मेडिकल कॉलौनी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,77-शाहजमाल
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,78-मानिक चौक
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,79-कबीर कालौनी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,80-हमदर्द नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,81-सर सैययद नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,82-सुदामापुरी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,83-रोरावर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,84-भुजपुरा
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,85-बादाम नगर
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,86-सुपर कालौनी
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,87-बनिया पाडा
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,88-जीवनगढ
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,89-तेलीपाडा
अलीगढ़,नगर निगम - 1-अलीगढ,76. Aligarh,90-नगला पटवारी
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,1-काजीपाडा
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,2-गुम्मट तख्त पहलवान
आगरा,नगर निगम - 1-आगरा,88. Agra South,3-जगदीशपुरा पश्चिमी
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,4-सेवला जाट
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,5-हिमाचल कॉलोनी
आगरा,नगर निगम - 1-आगरा,88. Agra South,6-घास की मण्डी
आगरा,नगर निगम - 1-आगरा,89. Agra North,7-जगदीशपुरा पूर्वी
आगरा,नगर निगम - 1-आगरा,89. Agra North,8-खतौना
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,9-ईदगाह
आगरा,नगर निगम - 1-आगरा,88. Agra South,10-चारसू दरवाजा
आगरा,नगर निगम - 1-आगरा,88. Agra South,11-नगला मोहन
आगरा,नगर निगम - 1-आगरा,89. Agra North,12-नगला हरमुख
आगरा,नगर निगम - 1-आगरा,89. Agra North,13-कछपुरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,14-सराय मलूक चन्द
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,15-ढोलीखार
आगरा,नगर निगम - 1-आगरा,89. Agra North,16-रतनपुरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,17-राज नगर
आगरा,नगर निगम - 1-आगरा,88. Agra South,18-रामनगर
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,19-बुन्दू कटरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,20-फ्रीगंज
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,21-बारह खम्भा
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,22-सौहल्ला
आगरा,नगर निगम - 1-आगरा,88. Agra South,23-महादेव नगर
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,24-मोहनपुरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,25-गढी भदौरिया
आगरा,नगर निगम - 1-आगरा,88. Agra South,26-भोगीपुरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,27-बाग मुजफफर खॉ
आगरा,नगर निगम - 1-आगरा,89. Agra North,28-जागेश्वर नगर
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,29-धांधूपुरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,30-केदार नगर
आगरा,नगर निगम - 1-आगरा,88. Agra South,31-अजीत नगर
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,32-नाई की सराय
आगरा,नगर निगम - 1-आगरा,89. Agra North,33-खंदारी
आगरा,नगर निगम - 1-आगरा,89. Agra North,34-लायर्स कालोनी
आगरा,नगर निगम - 1-आगरा,88. Agra South,35-डेरा सरस
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,36-मुस्तफा क्वार्टर
आगरा,नगर निगम - 1-आगरा,89. Agra North,37-नगला अजीता
आगरा,नगर निगम - 1-आगरा,89. Agra North,38-गैलाना
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,39-नामनेर
आगरा,नगर निगम - 1-आगरा,89. Agra North,40-आजम पाडा
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,41-बालूगंज
आगरा,नगर निगम - 1-आगरा,89. Agra North,42-राहुल नगर
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,43-भगवती बाग
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,44-घटवासन
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,45-कटरा फुलेल
आगरा,नगर निगम - 1-आगरा,89. Agra North,46-अशोक नगर
आगरा,नगर निगम - 1-आगरा,89. Agra North,47-आवास विकास पूर्वी
आगरा,नगर निगम - 1-आगरा,88. Agra South,48-घटिया आजम खां
आगरा,नगर निगम - 1-आगरा,88. Agra South,49-नरीपुरा
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,50-सीता नगर
आगरा,नगर निगम - 1-आगरा,89. Agra North,51-देवनगर
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,52-मंटोला
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,53-ट्रांस यमुना
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,55-शाहदरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,56-लोहिया नगर
आगरा,नगर निगम - 1-आगरा,88. Agra South,57-उखर्रा
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,58-नरायच पश्चिमी
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,59-नगला मेवाती
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,60-नारायच पूर्व
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,61-ख्वासपुरा
आगरा,नगर निगम - 1-आगरा,89. Agra North,62-सरला बाग
आगरा,नगर निगम - 1-आगरा,88. Agra South,63-तेलीपाडा
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,64-चावली
आगरा,नगर निगम - 1-आगरा,88. Agra South,65-बेलन गंज
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,66-यमुनापार प्रकाशनगर
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,67-नवल गंज
आगरा,नगर निगम - 1-आगरा,88. Agra South,68-नूरी दरवाजा
आगरा,नगर निगम - 1-आगरा,89. Agra North,69-आवास विकास दक्षिणी
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,70-ताल फिरोज खां
आगरा,नगर निगम - 1-आगरा,89. Agra North,71-दहतोरा
आगरा,नगर निगम - 1-आगरा,89. Agra North,72-नगला पदी
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,73-अलबतिया
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,74-सिकन्दरा
आगरा,नगर निगम - 1-आगरा,89. Agra North,75-आवास विकास पश्चिमी
आगरा,नगर निगम - 1-आगरा,88. Agra South,76-धाकरान
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,77-शहीदनगर
आगरा,नगर निगम - 1-आगरा,88. Agra South,78-मोतीगंज
आगरा,नगर निगम - 1-आगरा,89. Agra North,79-जटपुरा
आगरा,नगर निगम - 1-आगरा,89. Agra North,80-कमला नगर ब्लाक एबीसीडी
आगरा,नगर निगम - 1-आगरा,89. Agra North,81-भीमनगर
आगरा,नगर निगम - 1-आगरा,86. Etmadpur,82-टेढी बगिया
आगरा,नगर निगम - 1-आगरा,88. Agra South,83-राजमण्डी
आगरा,नगर निगम - 1-आगरा,89. Agra North,84-कावेरी कुंज
आगरा,नगर निगम - 1-आगरा,88. Agra South,85-खातीपाडा
आगरा,नगर निगम - 1-आगरा,88. Agra South,86-विजय नगर कालोनी
आगरा,नगर निगम - 1-आगरा,89. Agra North,87-भूड का बाग कमला नगर एक्सटेंशन
आगरा,नगर निगम - 1-आगरा,89. Agra North,88-के0 के0 नगर
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,89-हरजूपुरा
आगरा,नगर निगम - 1-आगरा,89. Agra North,90-राममोहन नगर
आगरा,नगर निगम - 1-आगरा,89. Agra North,91-बलकेश्वर
आगरा,नगर निगम - 1-आगरा,88. Agra South,92-रावतपाडा
आगरा,नगर निगम - 1-आगरा,89. Agra North,93-वजीरपुरा
आगरा,नगर निगम - 1-आगरा,88. Agra South,95-बाग फरजाना
आगरा,नगर निगम - 1-आगरा,88. Agra South,96-धनकोट फव्वारा
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,97-गोबर चौकी
आगरा,नगर निगम - 1-आगरा,87. Agra Cantt,98-विभव नगर
आगरा,नगर निगम - 1-आगरा,88. Agra South,99-पीपल मंडी
आगरा,नगर निगम - 1-आगरा,88. Agra South,100-नाई की मण्डी
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,1-लक्ष्मीपुरवा
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,2-गोविन्द नगर हरिजन बस्ती
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,3-चुन्नीगंज
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,4-ग्वालटोली
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,5-जवाहर नगर
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,6-भन्नानापुरवा
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,7-निराला नगर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,8-मसवानपुर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,9-रविदास पुरम
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,10-बेनाझावर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,11-सफीपुर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,12-चकेरी
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,13-पुराना कानपुर
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,14-सब्जी मण्डी किदवई नगर
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,15-मकर्राबटगंज
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,16-जूही
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,17-नारामऊ
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,18-उस्मानपुर
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,19-कल्यानपुर दक्षिणी
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,20-फजलगंज
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,21-खाड़ेपुर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,22-हंसपुरम आवास विकास (नया)
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,23-कल्यानपुर आवास विकास
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,24-कृष्णा नगर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,25-नवीन नगर काकादेव
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,26-गांधीग्राम
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,27-नानकारी
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,28-हरजेन्दर नगर
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,29-ओमपुरवा
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,30-अम्बेडकर नगर काकादेव
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,31-सनिगंवा
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,32-रायपुरवा
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,33-विजय नगर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,34-रतनलाल नगर
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,35-कल्यानपुर उत्तरी
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,36-अजीतगंज
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,37-अशोक नगर
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,38-जूही हमीरपुर रोड
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,39-ट्रांसपोर्ट नगर
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,40-विष्णुपुरी
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,41-हंसपुरम
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,42-परमट
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,43-नबाबगंज
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,44-ख्योरा
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,45-विश्वबैंक बर्रा
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,46-यशोदा नगर पूर्व
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,47-देहली सुजानपुर
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,48-गोविन्द नगर दक्षिणी
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,49-गाँधी नगर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,50-पनकी
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,51-बर्रा
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,52-गीता नगर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,53-सरायमीता
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,54-विनायकपुर
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,55-गुजैनी कलोनी
कानपुर नगर,नगर निगम - 1-कानपुर,214. Arya Nagar,56-अनवरगंज
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,57-स्वराज्य नगर पनकी
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,58-तिवारीपुर
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,59-सीसामऊ उत्तरी
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,60-रावतपुर
कानपुर नगर,नगर निगम - 1-कानपुर,211. Kalyanpur,61-तिलकनगर
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,62-स्वर्ण जयंती विहार
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,63-नौबस्ता पूर्व
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,64-सर्वोदय नगर
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,65-नौबस्ता पश्चिमी
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,66-पशुपति नगर
कानपुर नगर,नगर निगम - 1-कानपुर,215. Kidwai Nagar,67-बर्रा पश्चिम
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,68-राजीव नगर नौबस्ता
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,69-सरोजनी नगर
कानपुर नगर,नगर निगम - 1-कानपुर,217. Maharajpur,70-कर्रही
कानपुर नगर,नगर निगम - 1-कानपुर,213. Sisamau,71-सीसामऊ दक्षिणी
कानपुर नगर,नगर निगम - 1-कानपुर,212. Govind Nagar,72-दबौली
कानपुर नगर,नगर निगम - 1-कानपुर,216. Kanpur Cantt,73-जाजमऊ दक्षिणी
